Ry/deg,方向,设定速度/mm/s,实际距离/mm,运动时间/s,全程平均速度/mm/s,稳态速度/mm/s,目标误差/mm,起点X/mm,起点Y/mm,起点Z/mm,终点X/mm,终点Y/mm,终点Z/mm
0,正向,10.0,100.001098,10.496670,9.526935,10.000309,0.003906,430.150757,-0.103000,664.339966,530.151855,-0.103000,664.342957
0,反向,10.0,99.997375,10.496936,9.526340,10.000003,0.002826,530.151855,-0.103000,664.342957,430.154480,-0.103000,664.346313
